1e-05 -0.000743447
4e-05 -0.0061181
0.00016 -0.0357571
0.00064 -0.101544
0.00256 -0.184869
0.01024 -0.302153
0.04096 -0.417593
0.16384 -0.479772
0.65536 -0.49506
2.62144 -0.404487
10.4858 0.577849
