# number of particles
2
# number of single-particle states
10
# legend for single-particles states j=spin
# nr n  l  2j 2j_z  energy
  0  0  0  1  -1    15
  1  0  0  1  1     15
  2  1  0  1  -1    35
  3  1  0  1  1     35
  4  2  0  1  -1    55
  5  2  0  1  1     55
  6  3  0  1  -1    75
  7  3  0  1  1     75
  8  4  0  1  -1    95
  9  4  0  1  1     95
