  Matrix elements < ab | V | cd> in mscheme
 Legend: a  b  c  d and  < ab | V | cd>
  1  5  1  5     -.288071E+01
  1  5  1  9     -.128910E+01
  1  5  1 13     -.760548E+00
  1  5  1 17     -.277403E+00
  1  5  5  1     0.288071E+01
  1  5  5  9     -.670741E+00
  1  5  5 13     -.480475E+00
  1  5  9  1     0.128910E+01
  1  5  9  5     0.670741E+00
  1  5 13  1     0.760548E+00
  1  5 13  5     0.480475E+00
  1  5 17  1     0.277403E+00
  1  9  1  5     -.128910E+01
  1  9  1  9     -.207002E+01
  1  9  1 13     -.131883E+01
  1  9  1 17     -.877547E+00
  1  9  5  1     0.128910E+01
  1  9  5  9     -.221673E+00
  1  9  5 13     -.409103E+00
  1  9  9  1     0.207002E+01
  1  9  9  5     0.221673E+00
  1  9 13  1     0.131883E+01
  1  9 13  5     0.409103E+00
  1  9 17  1     0.877547E+00
  1 13  1  5     -.760548E+00
  1 13  1  9     -.131883E+01
  1 13  1 13     -.145707E+01
  1 13  1 17     -.111031E+01
  1 13  5  1     0.760548E+00
  1 13  5  9     -.559136E+00
  1 13  5 13     -.327241E+00
  1 13  9  1     0.131883E+01
  1 13  9  5     0.559136E+00
  1 13 13  1     0.145707E+01
  1 13 13  5     0.327241E+00
  1 13 17  1     0.111031E+01
  1 17  1  5     -.277403E+00
  1 17  1  9     -.877547E+00
  1 17  1 13     -.111031E+01
  1 17  1 17     -.112771E+01
  1 17  5  1     0.277403E+00
  1 17  5  9     -.369277E+00
  1 17  5 13     -.479031E+00
  1 17  9  1     0.877547E+00
  1 17  9  5     0.369277E+00
  1 17 13  1     0.111031E+01
  1 17 13  5     0.479031E+00
  1 17 17  1     0.112771E+01
  5  1  1  5     0.288071E+01
  5  1  1  9     0.128910E+01
  5  1  1 13     0.760548E+00
  5  1  1 17     0.277403E+00
  5  1  5  1     -.288071E+01
  5  1  5  9     0.670741E+00
  5  1  5 13     0.480475E+00
  5  1  9  1     -.128910E+01
  5  1  9  5     -.670741E+00
  5  1 13  1     -.760548E+00
  5  1 13  5     -.480475E+00
  5  1 17  1     -.277403E+00
  5  9  1  5     -.670741E+00
  5  9  1  9     -.221673E+00
  5  9  1 13     -.559136E+00
  5  9  1 17     -.369277E+00
  5  9  5  1     0.670741E+00
  5  9  5  9     -.734508E+00
  5  9  5 13     -.318920E+00
  5  9  9  1     0.221673E+00
  5  9  9  5     0.734508E+00
  5  9 13  1     0.559136E+00
  5  9 13  5     0.318920E+00
  5  9 17  1     0.369277E+00
  5 13  1  5     -.480475E+00
  5 13  1  9     -.409103E+00
  5 13  1 13     -.327241E+00
  5 13  1 17     -.479031E+00
  5 13  5  1     0.480475E+00
  5 13  5  9     -.318920E+00
  5 13  5 13     -.849561E+00
  5 13  9  1     0.409103E+00
  5 13  9  5     0.318920E+00
  5 13 13  1     0.327241E+00
  5 13 13  5     0.849561E+00
  5 13 17  1     0.479031E+00
  9  1  1  5     0.128910E+01
  9  1  1  9     0.207002E+01
  9  1  1 13     0.131883E+01
  9  1  1 17     0.877547E+00
  9  1  5  1     -.128910E+01
  9  1  5  9     0.221673E+00
  9  1  5 13     0.409103E+00
  9  1  9  1     -.207002E+01
  9  1  9  5     -.221673E+00
  9  1 13  1     -.131883E+01
  9  1 13  5     -.409103E+00
  9  1 17  1     -.877547E+00
  9  5  1  5     0.670741E+00
  9  5  1  9     0.221673E+00
  9  5  1 13     0.559136E+00
  9  5  1 17     0.369277E+00
  9  5  5  1     -.670741E+00
  9  5  5  9     0.734508E+00
  9  5  5 13     0.318920E+00
  9  5  9  1     -.221673E+00
  9  5  9  5     -.734508E+00
  9  5 13  1     -.559136E+00
  9  5 13  5     -.318920E+00
  9  5 17  1     -.369277E+00
 13  1  1  5     0.760548E+00
 13  1  1  9     0.131883E+01
 13  1  1 13     0.145707E+01
 13  1  1 17     0.111031E+01
 13  1  5  1     -.760548E+00
 13  1  5  9     0.559136E+00
 13  1  5 13     0.327241E+00
 13  1  9  1     -.131883E+01
 13  1  9  5     -.559136E+00
 13  1 13  1     -.145707E+01
 13  1 13  5     -.327241E+00
 13  1 17  1     -.111031E+01
 13  5  1  5     0.480475E+00
 13  5  1  9     0.409103E+00
 13  5  1 13     0.327241E+00
 13  5  1 17     0.479031E+00
 13  5  5  1     -.480475E+00
 13  5  5  9     0.318920E+00
 13  5  5 13     0.849561E+00
 13  5  9  1     -.409103E+00
 13  5  9  5     -.318920E+00
 13  5 13  1     -.327241E+00
 13  5 13  5     -.849561E+00
 13  5 17  1     -.479031E+00
 17  1  1  5     0.277403E+00
 17  1  1  9     0.877547E+00
 17  1  1 13     0.111031E+01
 17  1  1 17     0.112771E+01
 17  1  5  1     -.277403E+00
 17  1  5  9     0.369277E+00
 17  1  5 13     0.479031E+00
 17  1  9  1     -.877547E+00
 17  1  9  5     -.369277E+00
 17  1 13  1     -.111031E+01
 17  1 13  5     -.479031E+00
 17  1 17  1     -.112771E+01
  1  2  1  2     -.447345E+01
  1  2  1  6     -.184611E+01
  1  2  1 10     -.649257E+00
  1  2  1 14     -.193416E+00
  1  2  1 18     -.398366E-01
  1  2  2  1     0.447345E+01
  1  2  2  5     0.184611E+01
  1  2  2  9     0.649257E+00
  1  2  2 13     0.193416E+00
  1  2  2 17     0.398366E-01
  1  2  5  2     -.184611E+01
  1  2  5  6     -.118538E+01
  1  2  5 10     -.511730E+00
  1  2  5 14     -.137998E+00
  1  2  6  1     0.184611E+01
  1  2  6  5     0.118538E+01
  1  2  6  9     0.511730E+00
  1  2  6 13     0.137998E+00
  1  2  9  2     -.649257E+00
  1  2  9  6     -.511730E+00
  1  2  9 10     -.199978E+00
  1  2 10  1     0.649257E+00
  1  2 10  5     0.511730E+00
  1  2 10  9     0.199978E+00
  1  2 13  2     -.193416E+00
  1  2 13  6     -.137998E+00
  1  2 14  1     0.193416E+00
  1  2 14  5     0.137998E+00
  1  2 17  2     -.398366E-01
  1  2 18  1     0.398366E-01
  1  6  1  2     -.184611E+01
  1  6  1  6     -.335511E+01
  1  6  1 10     -.178123E+01
  1  6  1 14     -.903059E+00
  1  6  1 18     -.328181E+00
  1  6  2  1     0.184611E+01
  1  6  2  5     0.474400E+00
  1  6  2  9     0.492130E+00
  1  6  2 13     0.142511E+00
  1  6  2 17     0.507775E-01
  1  6  5  2     -.474400E+00
  1  6  5  6     -.844547E+00
  1  6  5 10     -.852856E+00
  1  6  5 14     -.509780E+00
  1  6  6  1     0.335511E+01
  1  6  6  5     0.844547E+00
  1  6  6  9     0.182115E+00
  1  6  6 13     0.293055E-01
  1  6  9  2     -.492130E+00
  1  6  9  6     -.182115E+00
  1  6  9 10     -.203748E+00
  1  6 10  1     0.178123E+01
  1  6 10  5     0.852856E+00
  1  6 10  9     0.203748E+00
  1  6 13  2     -.142511E+00
  1  6 13  6     -.293055E-01
  1  6 14  1     0.903059E+00
  1  6 14  5     0.509780E+00
  1  6 17  2     -.507775E-01
  1  6 18  1     0.328181E+00
  1 10  1  2     -.649257E+00
  1 10  1  6     -.178123E+01
  1 10  1 10     -.214898E+01
  1 10  1 14     -.143019E+01
  1 10  1 18     -.859887E+00
  1 10  2  1     0.649257E+00
  1 10  2  5     0.492130E+00
  1 10  2  9     0.789600E-01
  1 10  2 13     0.111360E+00
  1 10  2 17     -.176600E-01
  1 10  5  2     -.492130E+00
  1 10  5  6     -.857148E+00
  1 10  5 10     -.564107E+00
  1 10  5 14     -.487277E+00
  1 10  6  1     0.178123E+01
  1 10  6  5     0.857148E+00
  1 10  6  9     0.342434E+00
  1 10  6 13     0.781735E-01
  1 10  9  2     -.789600E-01
  1 10  9  6     -.342434E+00
  1 10  9 10     -.187890E+00
  1 10 10  1     0.214898E+01
  1 10 10  5     0.564107E+00
  1 10 10  9     0.187890E+00
  1 10 13  2     -.111360E+00
  1 10 13  6     -.781735E-01
  1 10 14  1     0.143019E+01
  1 10 14  5     0.487277E+00
  1 10 17  2     0.176600E-01
  1 10 18  1     0.859887E+00
  1 14  1  2     -.193416E+00
  1 14  1  6     -.903059E+00
  1 14  1 10     -.143019E+01
  1 14  1 14     -.149585E+01
  1 14  1 18     -.114039E+01
  1 14  2  1     0.193416E+00
  1 14  2  5     0.142511E+00
  1 14  2  9     0.111360E+00
  1 14  2 13     0.387800E-01
  1 14  2 17     0.300800E-01
  1 14  5  2     -.142511E+00
  1 14  5  6     -.624809E+00
  1 14  5 10     -.724895E+00
  1 14  5 14     -.431715E+00
  1 14  6  1     0.903059E+00
  1 14  6  5     0.624809E+00
  1 14  6  9     0.165759E+00
  1 14  6 13     0.104474E+00
  1 14  9  2     -.111360E+00
  1 14  9  6     -.165759E+00
  1 14  9 10     -.164667E+00
  1 14 10  1     0.143019E+01
  1 14 10  5     0.724895E+00
  1 14 10  9     0.164667E+00
  1 14 13  2     -.387800E-01
  1 14 13  6     -.104474E+00
  1 14 14  1     0.149585E+01
  1 14 14  5     0.431715E+00
  1 14 17  2     -.300800E-01
  1 14 18  1     0.114039E+01
  1 18  1  2     -.398366E-01
  1 18  1  6     -.328181E+00
  1 18  1 10     -.859887E+00
  1 18  1 14     -.114039E+01
  1 18  1 18     -.116138E+01
  1 18  2  1     0.398366E-01
  1 18  2  5     0.507775E-01
  1 18  2  9     -.176600E-01
  1 18  2 13     0.300800E-01
  1 18  2 17     0.336700E-01
  1 18  5  2     -.507775E-01
  1 18  5  6     -.334056E+00
  1 18  5 10     -.534869E+00
  1 18  5 14     -.497640E+00
  1 18  6  1     0.328181E+00
  1 18  6  5     0.334056E+00
  1 18  6  9     0.165592E+00
  1 18  6 13     0.186090E-01
  1 18  9  2     0.176600E-01
  1 18  9  6     -.165592E+00
  1 18  9 10     -.164957E+00
  1 18 10  1     0.859887E+00
  1 18 10  5     0.534869E+00
  1 18 10  9     0.164957E+00
  1 18 13  2     -.300800E-01
  1 18 13  6     -.186090E-01
  1 18 14  1     0.114039E+01
  1 18 14  5     0.497640E+00
  1 18 17  2     -.336700E-01
  1 18 18  1     0.116138E+01
  2  1  1  2     0.447345E+01
  2  1  1  6     0.184611E+01
  2  1  1 10     0.649257E+00
  2  1  1 14     0.193416E+00
  2  1  1 18     0.398366E-01
  2  1  2  1     -.447345E+01
  2  1  2  5     -.184611E+01
  2  1  2  9     -.649257E+00
  2  1  2 13     -.193416E+00
  2  1  2 17     -.398366E-01
  2  1  5  2     0.184611E+01
  2  1  5  6     0.118538E+01
  2  1  5 10     0.511730E+00
  2  1  5 14     0.137998E+00
  2  1  6  1     -.184611E+01
  2  1  6  5     -.118538E+01
  2  1  6  9     -.511730E+00
  2  1  6 13     -.137998E+00
  2  1  9  2     0.649257E+00
  2  1  9  6     0.511730E+00
  2  1  9 10     0.199978E+00
  2  1 10  1     -.649257E+00
  2  1 10  5     -.511730E+00
  2  1 10  9     -.199978E+00
  2  1 13  2     0.193416E+00
  2  1 13  6     0.137998E+00
  2  1 14  1     -.193416E+00
  2  1 14  5     -.137998E+00
  2  1 17  2     0.398366E-01
  2  1 18  1     -.398366E-01
  2  5  1  2     0.184611E+01
  2  5  1  6     0.474400E+00
  2  5  1 10     0.492130E+00
  2  5  1 14     0.142511E+00
  2  5  1 18     0.507775E-01
  2  5  2  1     -.184611E+01
  2  5  2  5     -.335511E+01
  2  5  2  9     -.178123E+01
  2  5  2 13     -.903059E+00
  2  5  2 17     -.328181E+00
  2  5  5  2     0.335511E+01
  2  5  5  6     0.844547E+00
  2  5  5 10     0.182115E+00
  2  5  5 14     0.293055E-01
  2  5  6  1     -.474400E+00
  2  5  6  5     -.844547E+00
  2  5  6  9     -.852856E+00
  2  5  6 13     -.509780E+00
  2  5  9  2     0.178123E+01
  2  5  9  6     0.852856E+00
  2  5  9 10     0.203748E+00
  2  5 10  1     -.492130E+00
  2  5 10  5     -.182115E+00
  2  5 10  9     -.203748E+00
  2  5 13  2     0.903059E+00
  2  5 13  6     0.509780E+00
  2  5 14  1     -.142511E+00
  2  5 14  5     -.293055E-01
  2  5 17  2     0.328181E+00
  2  5 18  1     -.507775E-01
  2  9  1  2     0.649257E+00
  2  9  1  6     0.492130E+00
  2  9  1 10     0.789600E-01
  2  9  1 14     0.111360E+00
  2  9  1 18     -.176600E-01
  2  9  2  1     -.649257E+00
  2  9  2  5     -.178123E+01
  2  9  2  9     -.214898E+01
  2  9  2 13     -.143019E+01
  2  9  2 17     -.859887E+00
  2  9  5  2     0.178123E+01
  2  9  5  6     0.857148E+00
  2  9  5 10     0.342434E+00
  2  9  5 14     0.781735E-01
  2  9  6  1     -.492130E+00
  2  9  6  5     -.857148E+00
  2  9  6  9     -.564107E+00
  2  9  6 13     -.487277E+00
  2  9  9  2     0.214898E+01
  2  9  9  6     0.564107E+00
  2  9  9 10     0.187890E+00
  2  9 10  1     -.789600E-01
  2  9 10  5     -.342434E+00
  2  9 10  9     -.187890E+00
  2  9 13  2     0.143019E+01
  2  9 13  6     0.487277E+00
  2  9 14  1     -.111360E+00
  2  9 14  5     -.781735E-01
  2  9 17  2     0.859887E+00
  2  9 18  1     0.176600E-01
  2 13  1  2     0.193416E+00
  2 13  1  6     0.142511E+00
  2 13  1 10     0.111360E+00
  2 13  1 14     0.387800E-01
  2 13  1 18     0.300800E-01
  2 13  2  1     -.193416E+00
  2 13  2  5     -.903059E+00
  2 13  2  9     -.143019E+01
  2 13  2 13     -.149585E+01
  2 13  2 17     -.114039E+01
  2 13  5  2     0.903059E+00
  2 13  5  6     0.624809E+00
  2 13  5 10     0.165759E+00
  2 13  5 14     0.104474E+00
  2 13  6  1     -.142511E+00
  2 13  6  5     -.624809E+00
  2 13  6  9     -.724895E+00
  2 13  6 13     -.431715E+00
  2 13  9  2     0.143019E+01
  2 13  9  6     0.724895E+00
  2 13  9 10     0.164667E+00
  2 13 10  1     -.111360E+00
  2 13 10  5     -.165759E+00
  2 13 10  9     -.164667E+00
  2 13 13  2     0.149585E+01
  2 13 13  6     0.431715E+00
  2 13 14  1     -.387800E-01
  2 13 14  5     -.104474E+00
  2 13 17  2     0.114039E+01
  2 13 18  1     -.300800E-01
  2 17  1  2     0.398366E-01
  2 17  1  6     0.507775E-01
  2 17  1 10     -.176600E-01
  2 17  1 14     0.300800E-01
  2 17  1 18     0.336700E-01
  2 17  2  1     -.398366E-01
  2 17  2  5     -.328181E+00
  2 17  2  9     -.859887E+00
  2 17  2 13     -.114039E+01
  2 17  2 17     -.116138E+01
  2 17  5  2     0.328181E+00
  2 17  5  6     0.334056E+00
  2 17  5 10     0.165592E+00
  2 17  5 14     0.186090E-01
  2 17  6  1     -.507775E-01
  2 17  6  5     -.334056E+00
  2 17  6  9     -.534869E+00
  2 17  6 13     -.497640E+00
  2 17  9  2     0.859887E+00
  2 17  9  6     0.534869E+00
  2 17  9 10     0.164957E+00
  2 17 10  1     0.176600E-01
  2 17 10  5     -.165592E+00
  2 17 10  9     -.164957E+00
  2 17 13  2     0.114039E+01
  2 17 13  6     0.497640E+00
  2 17 14  1     -.300800E-01
  2 17 14  5     -.186090E-01
  2 17 17  2     0.116138E+01
  2 17 18  1     -.336700E-01
  5  2  1  2     -.184611E+01
  5  2  1  6     -.474400E+00
  5  2  1 10     -.492130E+00
  5  2  1 14     -.142511E+00
  5  2  1 18     -.507775E-01
  5  2  2  1     0.184611E+01
  5  2  2  5     0.335511E+01
  5  2  2  9     0.178123E+01
  5  2  2 13     0.903059E+00
  5  2  2 17     0.328181E+00
