 0 0 0 0     -4.473298552870      0.000000000000
 0 0 0 1     -1.846068141509      0.000000000000
 0 0 0 2     -0.649252503322      0.000000000000
 0 0 0 3     -0.193391257969      0.000000000000
 0 0 0 4     -0.039721791017      0.000000000000
 0 0 1 0     -1.846068141509      0.000000000000
 0 0 1 1     -1.185367471946      0.000000000000
 0 0 1 2     -0.511665174373      0.000000000000
 0 0 1 3     -0.137600320334      0.000000000000
 0 0 1 4      0.015830839505      0.000000000000
 0 0 2 0     -0.649252503322      0.000000000000
 0 0 2 1     -0.511665174373      0.000000000000
 0 0 2 2     -0.199401808074      0.000000000000
 0 0 2 3      0.030036905538      0.000000000000
 0 0 2 4      0.134777506120      0.000000000000
 0 0 3 0     -0.193391257969      0.000000000000
 0 0 3 1     -0.137600320334      0.000000000000
 0 0 3 2      0.030036905538      0.000000000000
 0 0 3 3      0.176465179360      0.000000000000
 0 0 3 4      0.248578202710      0.000000000000
 0 0 4 0     -0.039721791017      0.000000000000
 0 0 4 1      0.015830839505      0.000000000000
 0 0 4 2      0.134777506120      0.000000000000
 0 0 4 3      0.248578202710      0.000000000000
 0 0 4 4      0.313304615116      0.000000000000
 0 1 0 0     -1.846068141509      0.000000000000
 0 1 0 1     -1.914708422684      0.000000000000
 0 1 0 2     -1.136662215765      0.000000000000
 0 1 0 3     -0.522770748575      0.000000000000
 0 1 0 4     -0.189401818857      0.000000000000
 0 1 1 0     -1.914708422684      0.000000000000
 0 1 1 1     -0.844539691849      0.000000000000
 0 1 1 2     -0.517451388602      0.000000000000
 0 1 1 3     -0.269324631381      0.000000000000
 0 1 1 4     -0.076751838813      0.000000000000
 0 1 2 0     -1.136662215765      0.000000000000
 0 1 2 1     -0.517451388602      0.000000000000
 0 1 2 2     -0.203454766013      0.000000000000
 0 1 2 3     -0.045137305074      0.000000000000
 0 1 2 4      0.063880830313      0.000000000000
 0 1 3 0     -0.522770748575      0.000000000000
 0 1 3 1     -0.269324631381      0.000000000000
 0 1 3 2     -0.045137305074      0.000000000000
 0 1 3 3      0.076071042105      0.000000000000
 0 1 3 4      0.148516786667      0.000000000000
 0 1 4 0     -0.189401818857      0.000000000000
 0 1 4 1     -0.076751838813      0.000000000000
 0 1 4 2      0.063880830313      0.000000000000
 0 1 4 3      0.148516786667      0.000000000000
 0 1 4 4      0.194116105005      0.000000000000
 0 2 0 0     -0.649252503322      0.000000000000
 0 2 0 1     -1.136662215765      0.000000000000
 0 2 0 2     -1.113948382347      0.000000000000
 0 2 0 3     -0.770758430718      0.000000000000
 0 2 0 4     -0.421068761519      0.000000000000
 0 2 1 0     -1.136662215765      0.000000000000
 0 2 1 1     -0.857139777162      0.000000000000
 0 2 1 2     -0.453256565257      0.000000000000
 0 2 1 3     -0.282616368139      0.000000000000
 0 2 1 4     -0.167670663759      0.000000000000
 0 2 2 0     -1.113948382347      0.000000000000
 0 2 2 1     -0.453256565257      0.000000000000
 0 2 2 2     -0.187751899359      0.000000000000
 0 2 2 3     -0.044905177661      0.000000000000
 0 2 2 4      0.023097206143      0.000000000000
 0 2 3 0     -0.770758430718      0.000000000000
 0 2 3 1     -0.282616368139      0.000000000000
