0.05 	 18.3229
0.1 	 3.14184
0.15 	 0.722029
0.2 	 0.0124442
0.25 	 -0.263619
0.3 	 -0.385069
0.35 	 -0.442609
0.4 	 -0.470986
0.45 	 -0.485248
0.5 	 -0.492424
0.55 	 -0.495999
0.6 	 -0.497732
0.65 	 -0.498525
0.7 	 -0.498839
0.75 	 -0.498906
0.8 	 -0.498841
0.85 	 -0.498701
0.9 	 -0.498513
0.95 	 -0.498289
1 	 -0.498035
1.05 	 -0.497754
1.1 	 -0.497447
1.15 	 -0.497114
1.2 	 -0.496755
1.25 	 -0.49637
1.3 	 -0.495959
1.35 	 -0.495521
1.4 	 -0.495057
1.45 	 -0.494566
1.5 	 -0.494049
1.55 	 -0.493505
1.6 	 -0.492935
1.65 	 -0.492338
1.7 	 -0.491714
1.75 	 -0.491065
1.8 	 -0.490389
1.85 	 -0.489688
1.9 	 -0.488961
1.95 	 -0.488209
2 	 -0.487432
2.05 	 -0.486631
2.1 	 -0.485805
2.15 	 -0.484956
2.2 	 -0.484084
2.25 	 -0.483189
2.3 	 -0.482271
2.35 	 -0.481332
2.4 	 -0.480371
2.45 	 -0.47939
2.5 	 -0.478388
2.55 	 -0.477367
2.6 	 -0.476326
2.65 	 -0.475267
2.7 	 -0.47419
2.75 	 -0.473095
2.8 	 -0.471984
2.85 	 -0.470856
2.9 	 -0.469712
2.95 	 -0.468554
3 	 -0.46738
