  -1   0   0   1   1   1   1          -.447345E+01     0.000000E+00     0.150000E+01     0.000000E+00
  -1   0   0   1   1   1  11          -.261079E+01     0.000000E+00     -.866025E+00     0.000000E+00
  -1   0   0   1   1   3   3          0.213170E+01     0.000000E+00     0.707107E+00     0.707107E+00
  -1   0   0   1   1   5   5          0.150734E+01     0.000000E+00     0.500000E+00     0.500000E+00
  -1   0   0   1   1   7   7          -.821253E+00     0.000000E+00     0.000000E+00     0.000000E+00
  -1   0   0   1   1   9   9          -.670550E+00     0.000000E+00     0.000000E+00     0.000000E+00
  -1   0   0   1   1  11  11          -.118538E+01     0.000000E+00     0.000000E+00     0.000000E+00
  -1   0   0   1  11   1  11          -.382951E+01     0.000000E+00     0.250000E+01     0.000000E+00
  -1   0   0   1  11   3   3          -.525778E+00     0.163299E+01     -.816497E+00     0.816497E+00
  -1   0   0   1  11   5   5          -.371781E+00     0.115470E+01     -.577350E+00     0.577350E+00
  -1   0   0   1  11   7   7          0.981322E+00     0.000000E+00     0.108548E-07     -.166533E-15
  -1   0   0   1  11   9   9          0.801246E+00     0.000000E+00     0.886289E-08     -.138778E-15
  -1   0   0   1  11  11  11          -.119437E+01     0.000000E+00     -.866025E+00     -.111022E-15
  -1   0   0   3   3   3   3          -.543372E+01     0.000000E+00     0.250000E+01     0.000000E+00
  -1   0   0   3   3   5   5          0.226869E+01     0.000000E+00     -.310862E-14     0.000000E+00
  -1   0   0   3   3   7   7          0.307236E+01     0.000000E+00     0.122474E+01     0.122474E+01
  -1   0   0   3   3   9   9          -.373935E+00     0.000000E+00     0.166667E+00     0.166667E+00
  -1   0   0   3   3  11  11          0.264632E+00     0.000000E+00     0.471405E+00     0.471405E+00
  -1   0   0   5   5   5   5          -.703792E+01     0.000000E+00     0.250000E+01     0.000000E+00
  -1   0   0   5   5   7   7          -.823101E+00     0.000000E+00     0.774235E-08     0.774235E-08
  -1   0   0   5   5   9   9          0.340442E+01     0.000000E+00     0.117851E+01     0.117851E+01
  -1   0   0   5   5  11  11          0.187123E+00     0.000000E+00     0.333333E+00     0.333333E+00
  -1   0   0   7   7   7   7          -.419823E+01     0.333067E-15     0.350000E+01     0.166533E-15
  -1   0   0   7   7   9   9          0.164264E+01     -.127676E-14     0.559439E-08     -.638378E-15
  -1   0   0   7   7  11  11          -.536721E+00     -.444089E-15     -.197791E-07     -.222045E-15
  -1   0   0   9   9   9   9          -.486884E+01     0.666134E-15     0.350000E+01     0.333067E-15
  -1   0   0   9   9  11  11          -.438231E+00     -.444089E-15     -.161496E-07     -.222045E-15
  -1   0   0  11  11  11  11          -.158952E+01     -.444089E-15     0.350000E+01     -.222045E-15
  -1   0   2   1   9   1   9          -.360089E+01     0.000000E+00     0.250000E+01     0.000000E+00
  -1   0   2   1   9   1  11          -.322073E+01     0.000000E+00     -.407191E-08     0.000000E+00
