0.1 0.590260887
0.2 -0.404231844
0.3 -0.488948384
0.4 -0.498775702
0.5 -0.499812723
0.6 -0.499867059
0.7 -0.49980766
0.8 -0.499717506
0.9 -0.499601926
1 -0.499459319
1.1 -0.499287557
1.2 -0.499084586
1.3 -0.498848493
1.4 -0.49857753
1.5 -0.498270022
1.6 -0.497924736
1.7 -0.497540367
1.8 -0.497115847
1.9 -0.496650281
2 -0.496142934
