1e-05 -0.0150988
4e-05 -0.0305823
0.00016 -0.0546018
0.00064 -0.103795
0.00256 -0.122658
0.01024 -0.213926
0.04096 -0.210408
0.16384 -0.13611
0.65536 0.191539
2.62144 0.6087
10.4858 2.05184
